,annotator,image,label,pk,x,y 
578,rick,752101377HV_001.jpg,Schistocyte,635,958,664
579,rick,752101377HV_001.jpg,Dacrocyte,636,1860,751
580,rick,752300064HV_001.jpg,NORMAL,637,1087,790
581,rick,752300064HV_001.jpg,NORMAL,638,1174,757
582,rick,752300064HV_001.jpg,NORMAL,639,1200,689
583,rick,752300064HV_001.jpg,NORMAL,640,1244,728
584,rick,752300064HV_001.jpg,NORMAL,641,1155,706
585,rick,752300064HV_001.jpg,NORMAL,642,1278,721
586,rick,752300064HV_001.jpg,NORMAL,643,1387,835
587,rick,752300064HV_001.jpg,NORMAL,644,1459,794
588,rick,752300064HV_001.jpg,NORMAL,645,1503,810
589,rick,752300064HV_001.jpg,NORMAL,646,1543,795
590,rick,752300064HV_001.jpg,NORMAL,647,1529,845
591,rick,752300064HV_001.jpg,NORMAL,648,1490,880
592,rick,752300064HV_001.jpg,NORMAL,649,1463,857
593,rick,752901349HV_001.jpg,Dacrocyte,650,1358,1876
594,rick,752901349HV_001.jpg,Stomatocyte,651,2621,1836
595,rick,752901349HV_001.jpg,Stomatocyte,652,1681,2547
596,rick,752901349HV_001.jpg,Stomatocyte,653,1408,2600
597,rick,752901349HV_001.jpg,Stomatocyte,654,1261,2567
598,rick,752901349HV_001.jpg,Stomatocyte,655,2198,918
599,rick,752901349HV_001.jpg,Stomatocyte,656,2299,714
600,rick,752901349HV_001.jpg,Spherocyte,657,364,979
601,rick,752400110HV_001.jpg,Elliptocyte,659,2004,1837
602,rick,752400110HV_001.jpg,Acanthocyte,660,1141,1797
603,rick,752400110HV_001.jpg,Acanthocyte,661,818,2641
604,rick,752400110HV_001.jpg,Elliptocyte,662,2118,529
605,rick,752400110HV_001.jpg,Schistocyte,663,583,409
606,rick,752101082HV_001.jpg,Schistocyte,664,1610,739
607,rick,752101082HV_001.jpg,Stomatocyte,665,607,2494
608,rick,752101082HV_001.jpg,Stomatocyte,666,1717,1627
609,rick,752101082HV_001.jpg,Stomatocyte,667,1572,1611
610,rick,752101082HV_001.jpg,Stomatocyte,668,1784,1675
611,rick,752101082HV_001.jpg,Stomatocyte,669,1551,1957
612,rick,752101082HV_001.jpg,Stomatocyte,670,1486,1728
613,rick,752101082HV_001.jpg,Stomatocyte,671,720,1991
614,rick,752101082HV_001.jpg,Stomatocyte,672,514,2015
615,rick,752101082HV_001.jpg,Stomatocyte,673,465,2011
616,rick,752101082HV_001.jpg,Stomatocyte,674,610,1902
617,rick,752101082HV_001.jpg,Stomatocyte,675,328,1962
618,rick,752101082HV_001.jpg,Stomatocyte,676,483,2069
619,rick,752101082HV_001.jpg,Dacrocyte,677,792,1551
620,rick,752101082HV_001.jpg,Stomatocyte,678,2172,1549
621,rick,752101082HV_001.jpg,Stomatocyte,679,2296,1412
622,rick,752101082HV_001.jpg,Stomatocyte,680,1716,1245
623,rick,752101082HV_001.jpg,Stomatocyte,681,1197,1327
624,rick,752101082HV_001.jpg,Stomatocyte,682,279,1268
625,rick,752101082HV_001.jpg,Stomatocyte,683,143,1272
626,rick,752101082HV_001.jpg,Stomatocyte,684,235,991
627,rick,752101082HV_001.jpg,Stomatocyte,685,154,987
628,rick,752101082HV_001.jpg,Stomatocyte,686,568,915
629,rick,752101082HV_001.jpg,Stomatocyte,687,724,964
630,rick,752101082HV_001.jpg,Stomatocyte,688,849,825
631,rick,752101082HV_001.jpg,Schistocyte,689,1338,478
632,rick,752101082HV_001.jpg,Dacrocyte,690,612,323
633,rick,752101082HV_001.jpg,Stomatocyte,691,2667,388
634,rick,752101082HV_001.jpg,Stomatocyte,692,2688,297
635,rick,752101082HV_001.jpg,Stomatocyte,693,2806,157
636,rick,752101082HV_001.jpg,Spherocyte,694,1698,1495
637,rick,752101082HV_001.jpg,Spherocyte,695,596,742
638,rick,752101082HV_001.jpg,Spherocyte,696,554,731
639,rick,752101082HV_001.jpg,Spherocyte,697,1627,150
640,rick,752101082HV_001.jpg,Spherocyte,698,1546,117
641,rick,752101082HV_001.jpg,Dacrocyte,699,2799,364
642,rick,752401033HV_001.jpg,Acanthocyte,700,568,1261
643,rick,752401033HV_001.jpg,Acanthocyte,701,1018,2499
644,rick,752401033HV_001.jpg,Acanthocyte,702,2445,2185
645,rick,752401033HV_001.jpg,Schistocyte,703,1188,831
646,rick,752900957HV_001.jpg,Dacrocyte,704,767,2431
647,rick,752900957HV_001.jpg,Dacrocyte,705,1065,2410
648,rick,752900957HV_001.jpg,Schistocyte,706,1546,2435
649,rick,752900957HV_001.jpg,Schistocyte,707,1695,2353
650,rick,752900957HV_001.jpg,Dacrocyte,708,2301,2286
651,rick,752900957HV_001.jpg,Dacrocyte,709,1710,2035
652,rick,752900957HV_001.jpg,Schistocyte,710,2152,763
653,rick,752900957HV_001.jpg,Dacrocyte,711,1681,1081
654,rick,752900957HV_001.jpg,Dacrocyte,712,1345,1134
655,rick,752900957HV_001.jpg,Schistocyte,714,136,1019
656,rick,752900957HV_001.jpg,Dacrocyte,715,698,252
657,rick,752900957HV_001.jpg,Dacrocyte,716,887,85
658,rick,752900259HV_001.jpg,Spherocyte,717,169,986
659,rick,752900259HV_001.jpg,Stomatocyte,718,2568,1371
660,rick,752900259HV_001.jpg,Stomatocyte,719,2545,1206
661,rick,752900259HV_001.jpg,Stomatocyte,720,2692,1281
662,rick,752900259HV_001.jpg,Stomatocyte,721,2737,1211
663,rick,752900259HV_001.jpg,Stomatocyte,722,2764,1100
664,rick,752900259HV_001.jpg,Stomatocyte,723,1364,809
665,rick,752900259HV_001.jpg,Stomatocyte,724,1274,858
666,rick,752900259HV_001.jpg,Stomatocyte,725,1159,677
667,rick,752900259HV_001.jpg,Stomatocyte,726,1213,659
668,rick,752900259HV_001.jpg,Stomatocyte,727,1283,581
669,rick,752900259HV_001.jpg,Stomatocyte,728,1094,626
670,rick,752900259HV_001.jpg,Stomatocyte,729,1151,955
671,rick,752900259HV_001.jpg,Stomatocyte,730,1083,1023
672,rick,752900259HV_001.jpg,Stomatocyte,731,538,578
673,rick,752900259HV_001.jpg,Stomatocyte,732,379,641
674,rick,752900259HV_001.jpg,Stomatocyte,733,131,361
675,rick,752900259HV_001.jpg,Stomatocyte,734,176,264
676,rick,752100235HV_001.jpg,Schistocyte,735,1297,473
677,rick,752100235HV_001.jpg,Schistocyte,737,965,2496
678,rick,752101071HV_001.jpg,Schistocyte,738,2138,1795
679,rick,752101071HV_001.jpg,Schistocyte,740,2310,502
680,rick,752101071HV_001.jpg,Dacrocyte,741,2028,882
681,rick,752101071HV_001.jpg,Dacrocyte,742,1006,2270
682,rick,752101071HV_001.jpg,Dacrocyte,743,143,2001
683,rick,752901110HV_001.jpg,Target cell,744,2399,1592
684,rick,752901110HV_001.jpg,Target cell,745,2029,1422
685,rick,752901110HV_001.jpg,Target cell,746,1906,1142
686,rick,752901110HV_001.jpg,Target cell,747,2103,1303
687,rick,752901110HV_001.jpg,Target cell,748,268,1805
688,rick,752901110HV_001.jpg,Target cell,750,360,932
689,rick,752901110HV_001.jpg,Schistocyte,751,1163,251
690,rick,752901110HV_001.jpg,Echinocyte,752,2325,306
691,rick,752901110HV_001.jpg,Target cell,753,2641,631
692,rick,752901110HV_001.jpg,Target cell,754,2530,877
693,rick,752901110HV_001.jpg,Target cell,755,2455,2831
694,rick,752901110HV_001.jpg,Target cell,756,672,2695
695,rick,752901110HV_001.jpg,Schistocyte,757,164,2523
696,rick,752901110HV_001.jpg,Schistocyte,758,745,1860
697,rick,752901110HV_001.jpg,Schistocyte,759,650,1770
698,rick,752901110HV_001.jpg,Schistocyte,760,2529,1823
699,rick,752901110HV_001.jpg,Schistocyte,761,1714,1210
700,rick,752901110HV_001.jpg,Dacrocyte,762,1410,865
701,rick,752901110HV_001.jpg,Dacrocyte,763,2375,145
702,rick,752901110HV_001.jpg,Schistocyte,764,2654,683
703,rick,752901110HV_001.jpg,Schistocyte,765,2459,712
704,rick,752901110HV_001.jpg,Schistocyte,766,1078,2083
705,rick,752901110HV_001.jpg,Schistocyte,767,588,1247
706,rick,752100217HV_001.jpg,Spherocyte,768,1725,570
707,rick,752100217HV_001.jpg,Spherocyte,769,1274,770
708,rick,752100217HV_001.jpg,Spherocyte,770,1117,106
709,rick,752100217HV_001.jpg,Dacrocyte,771,2518,2276
710,rick,752100217HV_001.jpg,Spherocyte,772,1315,1754
711,rick,752100217HV_001.jpg,Spherocyte,773,1136,2262
712,rick,752100217HV_001.jpg,Spherocyte,774,1564,2504
713,rick,752100217HV_001.jpg,Spherocyte,775,761,2526
714,rick,752100217HV_001.jpg,Spherocyte,776,305,2556
715,rick,752100217HV_001.jpg,Spherocyte,777,101,2162
716,rick,752100217HV_001.jpg,Spherocyte,778,733,659
717,rick,752100217HV_001.jpg,Spherocyte,779,733,553
718,rick,752602142HV_001.jpg,Schistocyte,780,1929,1110
719,rick,752602142HV_001.jpg,Dacrocyte,781,2355,604
720,rick,752602142HV_001.jpg,Dacrocyte,782,1877,744
721,rick,752602142HV_001.jpg,Dacrocyte,783,1630,689
722,rick,752602142HV_001.jpg,Schistocyte,784,1528,451
723,rick,752602142HV_001.jpg,Spherocyte,785,985,1099
724,rick,752602142HV_001.jpg,Dacrocyte,786,1094,333
725,rick,752300839HV_001.jpg,Stomatocyte,787,1810,1693
726,rick,752300839HV_001.jpg,Stomatocyte,788,1480,1738
727,rick,752300839HV_001.jpg,Echinocyte,789,734,2093
728,rick,752300839HV_001.jpg,Elliptocyte,791,734,2093
729,rick,752300839HV_001.jpg,Elliptocyte,792,669,333
730,rick,752300839HV_001.jpg,Elliptocyte,793,2182,149
731,rick,752300839HV_001.jpg,Dacrocyte,794,2342,327
732,rick,752300839HV_001.jpg,Elliptocyte,796,1671,2616
733,rick,752300839HV_001.jpg,Stomatocyte,797,609,162
734,rick,752300839HV_001.jpg,Stomatocyte,798,579,140
735,rick,752300839HV_001.jpg,Stomatocyte,799,707,213
736,rick,752300839HV_001.jpg,Stomatocyte,800,330,252
737,rick,752300839HV_001.jpg,Stomatocyte,801,286,94
738,rick,752300839HV_001.jpg,Stomatocyte,802,220,664
739,rick,752300839HV_001.jpg,Spherocyte,803,771,837
740,rick,752401361HV_001.jpg,Schistocyte,804,2032,2192
741,rick,752401361HV_001.jpg,Schistocyte,805,1470,240
742,rick,752601183HV_001.jpg,Schistocyte,806,1210,1553
743,rick,752601183HV_001.jpg,Schistocyte,807,1253,1580
744,rick,752601183HV_001.jpg,Schistocyte,808,933,1885
745,rick,752601183HV_001.jpg,Schistocyte,809,1471,2459
746,rick,752601183HV_001.jpg,Spherocyte,810,1748,2592
747,rick,752601183HV_001.jpg,Spherocyte,811,2762,2462
748,rick,752601183HV_001.jpg,Schistocyte,812,2463,2125
749,rick,752601183HV_001.jpg,Schistocyte,813,2478,2518
750,rick,752601183HV_001.jpg,Schistocyte,814,2570,2449
751,rick,752601183HV_001.jpg,Schistocyte,815,787,577
752,rick,752601183HV_001.jpg,Spherocyte,816,228,555
753,rick,752601183HV_001.jpg,Target cell,817,1083,571
754,rick,752601183HV_001.jpg,Target cell,818,2210,1054
755,rick,752601183HV_001.jpg,Target cell,819,2197,879
756,rick,752601183HV_001.jpg,Target cell,820,2199,1105
757,rick,752601183HV_001.jpg,Target cell,821,2080,651
758,rick,752601183HV_001.jpg,Target cell,822,906,2742
759,rick,752601183HV_001.jpg,Target cell,823,1358,2316
760,rick,752400364HV_001.jpg,Dacrocyte,824,1457,1452
761,rick,752400364HV_001.jpg,Dacrocyte,826,917,1413
762,rick,752400364HV_001.jpg,NORMAL,827,1368,1590
763,rick,752400364HV_001.jpg,NORMAL,828,1357,1623
764,rick,752400364HV_001.jpg,NORMAL,829,1307,1619
765,rick,752400364HV_001.jpg,NORMAL,830,1296,1567
766,rick,752400364HV_001.jpg,NORMAL,831,1270,1625
767,rick,752400364HV_001.jpg,NORMAL,832,1293,1662
768,rick,752400364HV_001.jpg,NORMAL,833,1224,1624
769,rick,752400364HV_001.jpg,NORMAL,834,1223,1584
770,rick,752400364HV_001.jpg,NORMAL,835,1283,1699
771,rick,752400364HV_001.jpg,Dacrocyte,836,686,1922
772,tommy,752300778HV_001.jpg,NORMAL,837,649,1711
773,tommy,752300778HV_001.jpg,NORMAL,838,731,1687
774,tommy,752300778HV_001.jpg,NORMAL,839,667,1631
775,tommy,752300778HV_001.jpg,NORMAL,840,621,1529
776,tommy,752300778HV_001.jpg,NORMAL,841,561,1547
777,tommy,752300778HV_001.jpg,NORMAL,842,937,1615
778,tommy,752300778HV_001.jpg,NORMAL,843,1079,1629
779,tommy,752300778HV_001.jpg,NORMAL,844,1141,1655
780,tommy,752300778HV_001.jpg,NORMAL,845,1229,1513
781,tommy,752300778HV_001.jpg,NORMAL,846,1273,1453
782,tommy,752300778HV_001.jpg,NORMAL,847,1177,1517
783,tommy,752300778HV_001.jpg,NORMAL,848,1117,1541
784,tommy,752300778HV_001.jpg,NORMAL,849,1063,1555
785,tommy,752300778HV_001.jpg,NORMAL,850,963,1489
786,tommy,752300778HV_001.jpg,NORMAL,851,853,1519
787,tommy,752300778HV_001.jpg,NORMAL,852,827,1555
788,tommy,752300778HV_001.jpg,NORMAL,853,869,1583
789,tommy,752300778HV_001.jpg,NORMAL,854,845,1617
790,tommy,752300778HV_001.jpg,NORMAL,855,695,1583
791,tommy,752300778HV_001.jpg,NORMAL,857,713,1405
792,tommy,752300778HV_001.jpg,NORMAL,859,697,1465
793,tommy,752300778HV_001.jpg,NORMAL,860,755,1403
794,tommy,752300778HV_001.jpg,NORMAL,861,801,1748
795,tommy,752300778HV_001.jpg,NORMAL,862,754,1729
796,tommy,752300778HV_001.jpg,NORMAL,863,864,1748
797,tommy,752300778HV_001.jpg,NORMAL,865,917,1850
798,tommy,752300778HV_001.jpg,NORMAL,866,1276,1827
799,tommy,752300778HV_001.jpg,NORMAL,867,1219,1778
800,tommy,752300778HV_001.jpg,NORMAL,868,1261,1756
801,tommy,752300778HV_001.jpg,NORMAL,869,1330,1691
802,tommy,752300778HV_001.jpg,NORMAL,870,560,1788
803,tommy,752300778HV_001.jpg,NORMAL,871,602,1707
804,tommy,752300778HV_001.jpg,NORMAL,872,481,1686
805,tommy,752300778HV_001.jpg,NORMAL,873,1444,1952
806,tommy,752300778HV_001.jpg,NORMAL,874,1510,1936
807,tommy,752300778HV_001.jpg,NORMAL,875,1542,1906
808,tommy,752300778HV_001.jpg,NORMAL,876,1534,1860
809,tommy,752300778HV_001.jpg,NORMAL,877,1590,1860
810,tommy,752300778HV_001.jpg,NORMAL,878,1454,1720
811,tommy,752300778HV_001.jpg,NORMAL,879,1492,1737
812,tommy,752300778HV_001.jpg,NORMAL,880,1404,1612
813,tommy,752300778HV_001.jpg,NORMAL,881,1356,1570
814,tommy,752300778HV_001.jpg,NORMAL,882,1324,1592
815,tommy,752300778HV_001.jpg,NORMAL,883,1257,1576
816,tommy,752300778HV_001.jpg,NORMAL,884,1165,1832
817,tommy,752300778HV_001.jpg,NORMAL,885,1189,1912
818,tommy,752300778HV_001.jpg,NORMAL,886,1102,1881
819,tommy,752300778HV_001.jpg,NORMAL,887,569,1457
820,tommy,752300778HV_001.jpg,NORMAL,888,570,1408
821,tommy,752300778HV_001.jpg,NORMAL,889,624,1398
822,tommy,752300778HV_001.jpg,NORMAL,890,650,1362
823,tommy,752300778HV_001.jpg,NORMAL,891,604,1303
824,tommy,752300778HV_001.jpg,NORMAL,892,690,1302
825,tommy,752300778HV_001.jpg,NORMAL,893,739,1252
826,tommy,752300778HV_001.jpg,NORMAL,894,800,1398
827,tommy,752300778HV_001.jpg,NORMAL,896,860,1386
828,tommy,752300778HV_001.jpg,NORMAL,897,854,1303
829,tommy,752300778HV_001.jpg,NORMAL,898,902,1293
830,tommy,752300778HV_001.jpg,NORMAL,899,877,1225
831,tommy,752300778HV_001.jpg,NORMAL,900,905,1181
832,tommy,752300778HV_001.jpg,NORMAL,901,531,1237
833,tommy,752300778HV_001.jpg,NORMAL,902,444,1271
834,tommy,752300778HV_001.jpg,NORMAL,903,494,1295
835,tommy,752300778HV_001.jpg,NORMAL,904,465,1331
836,tommy,752300778HV_001.jpg,NORMAL,905,406,1328
837,tommy,752300778HV_001.jpg,NORMAL,906,356,1307
838,tommy,752300778HV_001.jpg,NORMAL,907,312,1303
839,tommy,752300778HV_001.jpg,NORMAL,908,274,1315
840,tommy,752300778HV_001.jpg,NORMAL,909,244,1392
841,tommy,752300778HV_001.jpg,NORMAL,910,200,1405
842,tommy,752300778HV_001.jpg,NORMAL,912,136,1456
843,tommy,752300778HV_001.jpg,NORMAL,913,179,1438
844,tommy,752300778HV_001.jpg,NORMAL,914,160,1495
845,tommy,752300778HV_001.jpg,NORMAL,915,139,1546
846,tommy,752300778HV_001.jpg,NORMAL,916,200,1565
847,tommy,752300778HV_001.jpg,NORMAL,917,257,1581
848,tommy,752300778HV_001.jpg,NORMAL,918,132,1618
849,tommy,752300778HV_001.jpg,NORMAL,919,304,1547
850,tommy,752300778HV_001.jpg,NORMAL,920,414,1485
851,tommy,752300778HV_001.jpg,NORMAL,921,145,1291
852,tommy,752300778HV_001.jpg,NORMAL,922,70,1293
853,tommy,752300778HV_001.jpg,NORMAL,923,44,1325
854,tommy,752300778HV_001.jpg,NORMAL,924,79,1356
855,tommy,752300778HV_001.jpg,NORMAL,925,106,1388
856,tommy,752300778HV_001.jpg,NORMAL,926,221,1678
857,tommy,752300778HV_001.jpg,NORMAL,927,269,1693
858,tommy,752300778HV_001.jpg,NORMAL,928,226,1796
859,tommy,752300778HV_001.jpg,NORMAL,929,115,1913
860,tommy,752300778HV_001.jpg,NORMAL,930,206,2043
861,tommy,752300778HV_001.jpg,Elliptocyte,931,411,1956
862,tommy,752300778HV_001.jpg,NORMAL,932,386,1917
863,tommy,752300778HV_001.jpg,NORMAL,933,380,2018
864,tommy,752300778HV_001.jpg,NORMAL,934,457,1978
865,tommy,752300778HV_001.jpg,NORMAL,935,492,1941
866,tommy,752300778HV_001.jpg,NORMAL,936,524,2002
867,tommy,752300778HV_001.jpg,NORMAL,937,557,2061
868,tommy,752300778HV_001.jpg,NORMAL,938,610,2100
869,tommy,752300778HV_001.jpg,NORMAL,939,261,2508
870,tommy,752300778HV_001.jpg,NORMAL,940,210,2562
871,tommy,752300778HV_001.jpg,NORMAL,941,137,2587
872,tommy,752300778HV_001.jpg,NORMAL,942,59,2520
873,tommy,752300778HV_001.jpg,NORMAL,943,272,2563
874,tommy,752300778HV_001.jpg,NORMAL,944,360,2501
875,tommy,752300778HV_001.jpg,NORMAL,945,317,2587
876,tommy,752300778HV_001.jpg,NORMAL,946,272,2622
877,tommy,752300778HV_001.jpg,NORMAL,947,235,2640
878,tommy,752300778HV_001.jpg,NORMAL,948,477,2550
879,tommy,752300778HV_001.jpg,NORMAL,949,459,2658
880,tommy,752300778HV_001.jpg,NORMAL,950,509,2670
881,tommy,752300778HV_001.jpg,NORMAL,951,544,2616
882,tommy,752300778HV_001.jpg,NORMAL,952,577,2565
883,tommy,752300778HV_001.jpg,NORMAL,953,96,2727
884,tommy,752300778HV_001.jpg,NORMAL,954,139,2721
885,tommy,752300778HV_001.jpg,NORMAL,955,95,2767
886,tommy,752300778HV_001.jpg,NORMAL,956,69,2803
887,tommy,752300778HV_001.jpg,NORMAL,957,36,2832
888,tommy,752300778HV_001.jpg,NORMAL,958,17,2783
889,tommy,752300778HV_001.jpg,NORMAL,959,262,2827
890,tommy,752300778HV_001.jpg,NORMAL,960,319,2818
891,tommy,752300778HV_001.jpg,NORMAL,961,281,2852
892,tommy,752300778HV_001.jpg,NORMAL,962,211,2867
893,tommy,752300778HV_001.jpg,NORMAL,963,481,2740
894,tommy,752300778HV_001.jpg,NORMAL,964,394,2675
895,tommy,752300778HV_001.jpg,NORMAL,965,584,2721
896,tommy,752300778HV_001.jpg,NORMAL,966,539,2698
897,tommy,752300778HV_001.jpg,NORMAL,967,617,2763
898,tommy,752300778HV_001.jpg,NORMAL,968,676,2766
899,tommy,752300778HV_001.jpg,NORMAL,969,687,2813
900,tommy,752300778HV_001.jpg,NORMAL,970,796,2856
901,tommy,752300778HV_001.jpg,NORMAL,971,851,2808
902,tommy,752300778HV_001.jpg,NORMAL,972,880,2778
903,tommy,752300778HV_001.jpg,NORMAL,973,887,2853
904,tommy,752300778HV_001.jpg,NORMAL,974,315,2721
905,tommy,752300778HV_001.jpg,NORMAL,975,277,2700
906,tommy,752300778HV_001.jpg,NORMAL,976,86,2413
907,tommy,752300778HV_001.jpg,NORMAL,977,22,2395
908,tommy,752300778HV_001.jpg,NORMAL,978,22,2327
909,tommy,752300778HV_001.jpg,NORMAL,979,69,2337
910,tommy,752300778HV_001.jpg,NORMAL,980,172,2381
911,tommy,752300778HV_001.jpg,NORMAL,981,37,2187
912,tommy,752300778HV_001.jpg,NORMAL,982,181,2195
913,tommy,752300778HV_001.jpg,NORMAL,983,222,2198
914,tommy,752300778HV_001.jpg,NORMAL,984,266,2225
915,tommy,752300778HV_001.jpg,NORMAL,985,339,2268
916,tommy,752300778HV_001.jpg,NORMAL,986,371,2301
917,tommy,752300778HV_001.jpg,NORMAL,987,297,2190
918,tommy,752300778HV_001.jpg,NORMAL,988,561,2303
919,tommy,752300778HV_001.jpg,NORMAL,989,944,2752
920,tommy,752300778HV_001.jpg,NORMAL,990,945,2693
921,tommy,752300778HV_001.jpg,NORMAL,991,986,2661
922,tommy,752300778HV_001.jpg,NORMAL,993,877,2650
923,tommy,752300778HV_001.jpg,NORMAL,994,925,2632
924,tommy,752300778HV_001.jpg,NORMAL,995,1059,2691
925,tommy,752300778HV_001.jpg,NORMAL,996,1031,2656
926,tommy,752300778HV_001.jpg,NORMAL,997,602,2361
927,tommy,752300778HV_001.jpg,NORMAL,998,629,2390
928,tommy,752300778HV_001.jpg,NORMAL,999,710,2426
929,tommy,752300778HV_001.jpg,NORMAL,1000,719,2472
930,tommy,752300778HV_001.jpg,NORMAL,1001,760,2425
931,tommy,752300778HV_001.jpg,NORMAL,1002,864,2318
932,tommy,752300778HV_001.jpg,NORMAL,1003,880,2276
933,tommy,752300778HV_001.jpg,NORMAL,1004,899,2231
934,tommy,752300778HV_001.jpg,NORMAL,1005,900,2158
935,tommy,752300778HV_001.jpg,NORMAL,1006,942,2195
936,tommy,752300778HV_001.jpg,NORMAL,1007,969,2247
937,tommy,752300778HV_001.jpg,NORMAL,1008,995,2332
938,tommy,752300778HV_001.jpg,NORMAL,1009,931,2370
939,tommy,752300778HV_001.jpg,NORMAL,1010,1000,2487
940,tommy,752300778HV_001.jpg,NORMAL,1011,1050,2482
941,tommy,752300778HV_001.jpg,NORMAL,1012,1146,2611
942,tommy,752300778HV_001.jpg,NORMAL,1013,1077,2615
943,tommy,752300778HV_001.jpg,NORMAL,1014,995,2576
944,tommy,752300778HV_001.jpg,NORMAL,1015,1247,2577
945,tommy,752300778HV_001.jpg,NORMAL,1016,1212,2543
946,tommy,752300778HV_001.jpg,NORMAL,1017,1281,2532
947,tommy,752300778HV_001.jpg,NORMAL,1018,1195,2463
948,tommy,752300778HV_001.jpg,NORMAL,1019,1157,2487
949,tommy,752300778HV_001.jpg,NORMAL,1020,1067,2402
950,tommy,752300778HV_001.jpg,NORMAL,1021,1026,2421
951,tommy,752300778HV_001.jpg,NORMAL,1022,1021,2093
952,tommy,752300778HV_001.jpg,NORMAL,1023,1065,2098
953,tommy,752300778HV_001.jpg,NORMAL,1024,1117,2086
954,tommy,752300778HV_001.jpg,NORMAL,1025,1101,2125
955,tommy,752300778HV_001.jpg,NORMAL,1026,1164,2101
956,tommy,752300778HV_001.jpg,NORMAL,1027,1049,2027
957,tommy,752300778HV_001.jpg,NORMAL,1028,1017,2002
958,tommy,752300778HV_001.jpg,NORMAL,1029,829,2070
959,tommy,752300778HV_001.jpg,NORMAL,1030,896,2036
960,tommy,752300778HV_001.jpg,NORMAL,1031,745,1958
961,tommy,752300778HV_001.jpg,NORMAL,1032,799,1956
962,tommy,752300778HV_001.jpg,NORMAL,1033,641,1905
963,tommy,752300778HV_001.jpg,NORMAL,1034,680,1896
964,tommy,752300778HV_001.jpg,NORMAL,1035,400,2117
965,tommy,752300778HV_001.jpg,NORMAL,1036,397,2163
966,tommy,752300778HV_001.jpg,NORMAL,1037,352,2148
967,tommy,752300778HV_001.jpg,NORMAL,1038,319,2136
968,tommy,752300778HV_001.jpg,NORMAL,1039,749,1811
969,tommy,752300778HV_001.jpg,NORMAL,1040,849,1818
970,tommy,752300778HV_001.jpg,NORMAL,1041,835,1860
971,tommy,752300778HV_001.jpg,NORMAL,1042,874,1866
972,tommy,752300778HV_001.jpg,NORMAL,1043,877,1938
973,tommy,752300778HV_001.jpg,NORMAL,1044,935,1918
974,tommy,752300778HV_001.jpg,NORMAL,1045,964,1948
975,tommy,752300778HV_001.jpg,NORMAL,1046,939,1816
976,tommy,752300778HV_001.jpg,NORMAL,1047,1090,1817
977,tommy,752300778HV_001.jpg,NORMAL,1048,1722,1756
978,tommy,752300778HV_001.jpg,NORMAL,1049,1795,1781
979,tommy,752300778HV_001.jpg,NORMAL,1050,1782,1828
980,tommy,752300778HV_001.jpg,NORMAL,1051,1806,1736
981,tommy,752300778HV_001.jpg,NORMAL,1052,1646,1681
982,tommy,752300778HV_001.jpg,NORMAL,1053,1644,1643
983,tommy,752300778HV_001.jpg,NORMAL,1054,1665,1603
984,tommy,752300778HV_001.jpg,NORMAL,1055,1709,1591
985,tommy,752300778HV_001.jpg,Schistocyte,1056,1640,1520
986,tommy,752300778HV_001.jpg,Echinocyte,1057,1697,1338
987,tommy,752300778HV_001.jpg,Dacrocyte,1058,2264,1428
988,tommy,752300778HV_001.jpg,NORMAL,1059,1242,1110
989,tommy,752300778HV_001.jpg,NORMAL,1060,1197,1123
990,tommy,752300778HV_001.jpg,NORMAL,1061,1240,1177
991,tommy,752300778HV_001.jpg,NORMAL,1062,1286,1182
992,tommy,752300778HV_001.jpg,NORMAL,1063,1336,1150
993,tommy,752300778HV_001.jpg,NORMAL,1064,1376,1150
994,tommy,752300778HV_001.jpg,NORMAL,1065,1055,1017
995,tommy,752300778HV_001.jpg,NORMAL,1066,1081,982
996,tommy,752300778HV_001.jpg,NORMAL,1067,607,791
997,tommy,752300778HV_001.jpg,NORMAL,1068,639,823
998,tommy,752300778HV_001.jpg,NORMAL,1069,686,843
999,tommy,752300778HV_001.jpg,NORMAL,1070,925,851
1000,tommy,752300778HV_001.jpg,NORMAL,1071,892,828
1001,tommy,752300778HV_001.jpg,NORMAL,1072,994,828
1002,tommy,752300778HV_001.jpg,NORMAL,1073,592,653
1003,tommy,752300778HV_001.jpg,NORMAL,1074,639,655
1004,tommy,752300778HV_001.jpg,NORMAL,1075,545,613
1005,tommy,752300778HV_001.jpg,NORMAL,1076,421,446
1006,tommy,752300778HV_001.jpg,NORMAL,1077,497,448
1007,tommy,752300778HV_001.jpg,NORMAL,1078,552,483
1008,tommy,752300778HV_001.jpg,NORMAL,1079,597,486
1009,tommy,752300778HV_001.jpg,NORMAL,1080,584,530
1010,tommy,752300778HV_001.jpg,NORMAL,1081,791,442
1011,tommy,752300778HV_001.jpg,NORMAL,1082,726,368
1012,tommy,752300778HV_001.jpg,NORMAL,1083,632,373
1013,tommy,752300778HV_001.jpg,NORMAL,1084,1106,506
1014,tommy,752300778HV_001.jpg,NORMAL,1085,970,440
1015,tommy,752300778HV_001.jpg,NORMAL,1086,1050,450
1016,tommy,752300778HV_001.jpg,NORMAL,1087,812,627
1017,tommy,752300778HV_001.jpg,NORMAL,1088,109,916
1018,tommy,752300778HV_001.jpg,NORMAL,1089,70,882
1019,tommy,752300778HV_001.jpg,NORMAL,1090,90,845
1020,tommy,752300778HV_001.jpg,NORMAL,1091,180,862
